fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig_Phi_0,sig_Phi_1,sig_Intent_R,sig_Intent_F,sig_Intent_L,sig_DWB_0,sig_DWB_1,sig_RWB_0,sig_RWB_1,data_RWB_1_reached_waiting_box,data_RWB_1_hit_point_x_ego_frame,data_RWB_1_hit_point_y_ego_frame,data_RWB_1_distance,sig_CEWB_0,sig_CEWB_1,sig_ENLI_1,data_ENLI_1_stop_line_under_the_ego,data_ENLI_1_distance_from_ego_to_nearest_SL,data_ENLI_1_distance_from_rear_to_nearest_SL,data_ENLI_1_hit_point_x_ego_frame,data_ENLI_1_hit_point_y_ego_frame,sig_HALF_EXLI_1,data_HALF_EXLI_1_crosswalk_under_the_ego,data_HALF_EXLI_1_zebra_hit,data_HALF_EXLI_1_empty_crosswalk_hit,data_HALF_EXLI_1_second_stage,data_HALF_EXLI_1_required_num_sequential_hits,data_HALF_EXLI_1_registered_num_sequential_hits,sig_FULL_EXLI_1,data_FULL_EXLI_1_crosswalk_under_the_ego,data_FULL_EXLI_1_zebra_hit,data_FULL_EXLI_1_empty_crosswalk_hit,data_FULL_EXLI_1_second_stage,data_FULL_EXLI_1_required_num_sequential_hits,data_FULL_EXLI_1_registered_num_sequential_hits,data_FULL_EXLI_1_crosswalk_under_the_ego,data_FULL_EXLI_1_zebra_hit,data_FULL_EXLI_1_empty_crosswalk_hit,data_FULL_EXLI_1_second_stage,data_FULL_EXLI_1_required_num_sequential_hits,data_FULL_EXLI_1_registered_num_sequential_hits,sig_RIF_0,sig_RIF_1
1729486472.425070,IntersectionApproaching,1729486472.272414,1729486472.337070,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512333,13.289816,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.458498,IntersectionApproaching,1729486472.332144,1729486472.404897,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512235,13.289724,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.491905,IntersectionApproaching,1729486472.332144,1729486472.404897,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512235,13.289724,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.525269,IntersectionApproaching,1729486472.398641,1729486472.474843,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512165,13.289653,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.558595,IntersectionApproaching,1729486472.398641,1729486472.474843,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512165,13.289653,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.591997,IntersectionApproaching,1729486472.468564,1729486472.535989,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512109,13.289589,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.625362,IntersectionApproaching,1729486472.468564,1729486472.535989,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512109,13.289589,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.658781,IntersectionApproaching,1729486472.530730,1729486472.603556,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512063,13.289540,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.692236,IntersectionApproaching,1729486472.597547,1729486472.603556,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512063,13.289540,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.725554,IntersectionApproaching,1729486472.597547,1729486472.675141,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512019,13.289505,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.759007,IntersectionApproaching,1729486472.597547,1729486472.675141,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.512019,13.289505,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.792363,IntersectionApproaching,1729486472.669071,1729486472.739120,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511989,13.289481,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.825766,IntersectionApproaching,1729486472.669071,1729486472.739120,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511989,13.289481,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.859137,IntersectionApproaching,1729486472.733226,1729486472.804534,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511969,13.289456,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.892548,IntersectionApproaching,1729486472.733226,1729486472.804534,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511969,13.289456,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.925959,IntersectionApproaching,1729486472.798517,1729486472.872559,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511953,13.289436,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.959304,IntersectionApproaching,1729486472.798517,1729486472.872559,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511953,13.289436,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486472.992721,IntersectionApproaching,1729486472.867321,1729486472.937720,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511938,13.289421,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.026120,IntersectionApproaching,1729486472.867321,1729486472.937720,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511938,13.289421,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.059682,IntersectionApproaching,1729486472.931660,1729486473.005965,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511926,13.289414,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.092904,IntersectionApproaching,1729486472.931660,1729486473.005965,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511926,13.289414,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.126281,IntersectionApproaching,1729486473.000433,1729486473.073493,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511920,13.289410,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.159706,IntersectionApproaching,1729486473.000433,1729486473.073493,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511920,13.289410,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.193143,IntersectionApproaching,1729486473.067004,1729486473.139023,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511914,13.289402,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.226560,IntersectionApproaching,1729486473.067004,1729486473.139023,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511914,13.289402,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.259955,IntersectionApproaching,1729486473.133746,1729486473.202770,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511909,13.289393,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.293327,IntersectionApproaching,1729486473.197706,1729486473.202770,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511909,13.289393,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.326777,IntersectionApproaching,1729486473.197706,1729486473.274858,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511898,13.289384,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.360185,IntersectionApproaching,1729486473.197706,1729486473.274858,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511898,13.289384,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.393620,IntersectionApproaching,1729486473.268852,1729486473.339840,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511896,13.289387,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.427175,IntersectionApproaching,1729486473.268852,1729486473.339840,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511896,13.289387,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.460349,IntersectionApproaching,1729486473.334452,1729486473.405612,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511896,13.289388,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486473.493816,IntersectionApproaching,1729486473.398036,1729486473.405612,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,10.511896,13.289388,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
