time_stamp,data_value
1726037738.252129,-6.270000
1726037738.262154,-6.270000
1726037738.272214,-6.250000
1726037738.282273,-6.250000
1726037738.292331,-6.250000
1726037738.302399,-6.250000
1726037738.312456,-6.240000
1726037738.322515,-6.240000
1726037738.332576,-6.240000
1726037738.342636,-6.240000
1726037738.352706,-6.230000
1726037738.362766,-6.230000
1726037738.372825,-6.230000
1726037738.382885,-6.230000
1726037738.392947,-6.230000
1726037738.403009,-6.230000
1726037738.413092,-6.230000
1726037738.423150,-6.230000
1726037738.433215,-6.230000
1726037738.443274,-6.230000
1726037738.453345,-6.230000
1726037738.463402,-6.230000
1726037738.473461,-6.410000
1726037738.483523,-6.410000
1726037738.493592,-6.610000
1726037738.503663,-6.610000
1726037738.513720,-6.540000
1726037738.523776,-6.540000
1726037738.533838,-4.980000
1726037738.543900,-4.980000
1726037738.554019,-3.460000
1726037738.564076,-3.460000
1726037738.574090,-2.150000
1726037738.584154,-2.150000
1726037738.594216,-0.930000
1726037738.604269,-0.930000
1726037738.614330,0.170000
1726037738.624388,0.170000
1726037738.634446,0.280000
1726037738.644514,0.280000
1726037738.654577,-0.360000
1726037738.664643,-0.360000
1726037738.674710,-0.860000
1726037738.684767,-0.860000
1726037738.694827,-1.410000
1726037738.704895,-1.410000
1726037738.714961,-1.490000
1726037738.725021,-1.490000
1726037738.735081,-1.310000
1726037738.745146,-1.310000
1726037738.755200,-1.090000
1726037738.765234,-1.090000
1726037738.775309,-0.910000
1726037738.785391,-0.910000
1726037738.795459,-0.950000
1726037738.805513,-0.950000
1726037738.815594,-1.040000
1726037738.825997,-1.040000
1726037738.836092,-1.080000
1726037738.846141,-1.080000
1726037738.856221,-1.090000
1726037738.866281,-1.090000
1726037738.876342,-0.920000
1726037738.886402,-0.920000
1726037738.896660,-0.750000
1726037738.906714,-0.760000
1726037738.916779,-0.760000
1726037738.926820,-0.760000
1726037738.936876,-0.770000
1726037738.946964,-0.810000
1726037738.957013,-0.810000
1726037738.967086,-0.810000
1726037738.977152,-0.280000
1726037738.987219,-0.280000
1726037738.997287,0.790000
1726037739.007346,0.850000
1726037739.017412,0.850000
1726037739.027475,0.850000
1726037739.037553,1.260000
1726037739.047602,1.430000
1726037739.057698,1.430000
1726037739.067765,1.300000
1726037739.077830,1.300000
1726037739.087888,1.140000
1726037739.097960,1.140000
1726037739.108026,1.140000
1726037739.118070,1.040000
1726037739.128131,1.080000
1726037739.138176,1.080000
1726037739.148235,1.160000
1726037739.158302,1.160000
1726037739.168370,1.220000
1726037739.178420,1.220000
1726037739.188493,1.230000
1726037739.198553,1.230000
1726037739.208608,1.190000
1726037739.218714,1.190000
1726037739.228776,1.170000
1726037739.238849,1.170000
1726037739.248925,1.170000
1726037739.258979,1.170000
1726037739.269054,1.170000
1726037739.279114,1.170000
1726037739.289171,1.180000
1726037739.299233,1.180000
1726037739.309298,1.170000
1726037739.319354,1.170000
1726037739.329420,-0.440000
1726037739.339479,-0.440000
1726037739.349564,-1.750000
1726037739.359620,-1.750000
1726037739.369706,-2.500000
1726037739.379763,-2.500000
1726037739.389825,-3.020000
1726037739.399886,-3.020000
1726037739.409958,-4.060000
1726037739.420065,-4.060000
1726037739.430127,-3.030000
1726037739.440187,-3.030000
1726037739.450246,-2.470000
1726037739.460313,-2.470000
1726037739.470376,-1.630000
1726037739.480444,-1.630000
1726037739.490508,-0.860000
1726037739.500569,-0.860000
1726037739.510637,-0.950000
1726037739.520694,-0.950000
1726037739.530768,0.150000
1726037739.540827,0.150000
1726037739.550894,0.080000
1726037739.560916,0.080000
1726037739.570987,0.250000
1726037739.581044,0.250000
1726037739.591102,0.390000
1726037739.601166,0.390000
1726037739.611319,0.680000
1726037739.621363,0.680000
1726037739.631426,0.610000
1726037739.641513,0.610000
1726037739.651571,0.450000
1726037739.661629,0.450000
1726037739.671689,0.340000
1726037739.681743,0.340000
1726037739.691811,0.340000
1726037739.701874,0.340000
1726037739.711932,0.410000
1726037739.721955,0.410000
1726037739.732002,0.470000
1726037739.742063,0.470000
