timestamp_seconds,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1726037756.413608,-163.497,189.361,-119.821
1726037756.433863,-163.546,189.276,-119.829
1726037756.442131,-163.570,189.234,-119.832
1726037756.453622,-163.594,189.191,-119.835
1726037756.462574,-163.617,189.149,-119.838
1726037756.472190,-163.641,189.106,-119.840
1726037756.481985,-163.665,189.064,-119.845
1726037756.492114,-163.689,189.022,-119.846
1726037756.502383,-163.713,188.979,-119.848
1726037756.514033,-163.737,188.937,-119.850
1726037756.524920,-163.761,188.895,-119.852
1726037756.524920,-163.761,188.895,-119.852
1726037756.543741,-163.850,188.810,-119.853
1726037756.553716,-163.874,188.768,-119.855
1726037756.562148,-163.898,188.726,-119.856
1726037756.572430,-163.922,188.684,-119.857
1726037756.581801,-163.946,188.641,-119.859
1726037756.592416,-163.969,188.599,-119.859
1726037756.602116,-163.993,188.557,-119.860
1726037756.613718,-164.017,188.515,-119.860
1726037756.613718,-164.017,188.515,-119.860
1726037756.633308,-164.065,188.430,-119.863
1726037756.642960,-164.089,188.388,-119.863
1726037756.653484,-164.113,188.346,-119.863
1726037756.663663,-164.136,188.304,-119.863
1726037756.663663,-164.136,188.304,-119.863
1726037756.691885,-164.208,188.178,-119.863
1726037756.691885,-164.208,188.178,-119.863
1726037756.702390,-164.232,188.135,-119.862
1726037756.713718,-164.256,188.093,-119.862
1726037756.723743,-164.280,188.051,-119.863
1726037756.723743,-164.280,188.051,-119.863
1726037756.743104,-164.328,187.967,-119.862
1726037756.762218,-164.376,187.883,-119.862
1726037756.762218,-164.376,187.883,-119.862
1726037756.772499,-164.400,187.841,-119.862
1726037756.791932,-164.448,187.757,-119.864
1726037756.791932,-164.448,187.757,-119.864
1726037756.802396,-164.472,187.715,-119.865
1726037756.813883,-164.496,187.673,-119.866
1726037756.823897,-164.520,187.631,-119.866
1726037756.841939,-164.568,187.547,-119.869
1726037756.841939,-164.568,187.547,-119.869
1726037756.862602,-164.616,187.463,-119.871
1726037756.872183,-164.640,187.421,-119.873
1726037756.882398,-164.664,187.379,-119.874
1726037756.892363,-164.688,187.337,-119.877
1726037756.901788,-164.712,187.295,-119.878
1726037756.901788,-164.712,187.295,-119.878
1726037756.901788,-164.712,187.295,-119.878
1726037756.923754,-164.760,187.212,-119.883
1726037756.933923,-164.784,187.170,-119.884
1726037756.943775,-164.808,187.128,-119.888
1726037756.962264,-164.855,187.044,-119.892
1726037756.972420,-164.879,187.003,-119.896
1726037756.982379,-164.903,186.961,-119.898
1726037756.992248,-164.927,186.919,-119.903
1726037757.002051,-164.951,186.877,-119.904
1726037757.002051,-164.951,186.877,-119.904
1726037757.015070,-164.974,186.835,-119.908
1726037757.033802,-165.022,186.752,-119.913
1726037757.033802,-165.022,186.752,-119.913
1726037757.053214,-165.154,186.613,-119.928
1726037757.062346,-165.178,186.572,-119.932
1726037757.072579,-165.201,186.530,-119.935
1726037757.082182,-165.225,186.488,-119.939
1726037757.092467,-165.249,186.446,-119.944
1726037757.101838,-165.272,186.405,-119.946
1726037757.113722,-165.296,186.363,-119.950
1726037757.123713,-165.320,186.321,-119.952
1726037757.133746,-165.343,186.279,-119.956
1726037757.143598,-165.367,186.237,-119.959
1726037757.153734,-165.391,186.196,-119.961
1726037757.162060,-165.414,186.154,-119.964
1726037757.172198,-165.438,186.112,-119.965
1726037757.182322,-165.462,186.070,-119.967
1726037757.192209,-165.485,186.029,-119.969
1726037757.202386,-165.509,185.987,-119.970
1726037757.213271,-165.532,185.945,-119.972
1726037757.213271,-165.532,185.945,-119.972
1726037757.233742,-165.580,185.862,-119.975
1726037757.243917,-165.603,185.820,-119.975
1726037757.253906,-165.627,185.778,-119.975
1726037757.263251,-165.651,185.737,-119.975
1726037757.272426,-165.674,185.695,-119.976
1726037757.282186,-165.698,185.653,-119.978
1726037757.292354,-165.722,185.612,-119.979
1726037757.302146,-165.745,185.570,-119.981
1726037757.313611,-165.769,185.529,-119.983
1726037757.323767,-165.793,185.487,-119.982
1726037757.333951,-165.817,185.446,-119.986
1726037757.343919,-165.840,185.404,-119.985
1726037757.353744,-165.864,185.362,-119.987
1726037757.353744,-165.864,185.362,-119.987
1726037757.353744,-165.864,185.362,-119.987
1726037757.382522,-165.936,185.238,-119.987
1726037757.392197,-165.959,185.196,-119.986
1726037757.402357,-165.983,185.155,-119.984
1726037757.413742,-166.007,185.113,-119.983
1726037757.423580,-166.030,185.072,-119.981
1726037757.433937,-166.054,185.030,-119.980
1726037757.443722,-166.078,184.989,-119.975
1726037757.453928,-166.101,184.947,-119.971
1726037757.463863,-166.125,184.906,-119.968
1726037757.472687,-166.148,184.864,-119.963
1726037757.482204,-166.172,184.822,-119.961
1726037757.492346,-166.195,184.781,-119.956
1726037757.502383,-166.219,184.739,-119.950
1726037757.514432,-166.242,184.698,-119.946
1726037757.524633,-166.266,184.656,-119.942
1726037757.536533,-166.306,184.615,-119.937
1726037757.543918,-166.329,184.573,-119.931
1726037757.553668,-166.352,184.531,-119.928
1726037757.553668,-166.352,184.531,-119.928
1726037757.572200,-166.399,184.448,-119.919
1726037757.582016,-166.422,184.407,-119.917
1726037757.582016,-166.422,184.407,-119.917
1726037757.602301,-166.469,184.324,-119.909
1726037757.613834,-166.492,184.282,-119.907
1726037757.623597,-166.516,184.240,-119.905
1726037757.633541,-166.539,184.199,-119.902
1726037757.643465,-166.562,184.157,-119.898
1726037757.653746,-166.585,184.116,-119.897
1726037757.662245,-166.609,184.074,-119.896
1726037757.672379,-166.632,184.033,-119.893
1726037757.681849,-166.655,183.991,-119.891
1726037757.692464,-166.678,183.950,-119.889
1726037757.702418,-166.701,183.908,-119.887
1726037757.713533,-166.725,183.867,-119.887
1726037757.723700,-166.748,183.825,-119.884
1726037757.733237,-166.771,183.784,-119.883
1726037757.743747,-166.794,183.742,-119.880
1726037757.753521,-166.817,183.701,-119.877
1726037757.762562,-166.840,183.659,-119.875
1726037757.762562,-166.840,183.659,-119.875
1726037757.782159,-166.887,183.576,-119.873
1726037757.792050,-166.910,183.535,-119.871
1726037757.802194,-166.933,183.493,-119.869
1726037757.813925,-166.956,183.452,-119.866
1726037757.813925,-166.956,183.452,-119.866
1726037757.833942,-167.002,183.369,-119.861
1726037757.842945,-167.025,183.328,-119.859
1726037757.842945,-167.025,183.328,-119.859
1726037757.862364,-167.072,183.245,-119.856
1726037757.872260,-167.095,183.203,-119.852
1726037757.882383,-167.118,183.162,-119.850
1726037757.891960,-167.141,183.121,-119.847
1726037757.902394,-167.164,183.079,-119.843
1726037757.913770,-167.187,183.038,-119.841
1726037757.923928,-167.210,182.997,-119.837
1726037757.933817,-167.234,182.955,-119.834
1726037757.943566,-167.257,182.914,-119.831
1726037757.953939,-167.280,182.873,-119.827
1726037757.962253,-167.303,182.831,-119.824
1726037757.972371,-167.326,182.790,-119.817
1726037757.982181,-167.349,182.749,-119.812
1726037757.992332,-167.373,182.708,-119.807
1726037758.002016,-167.396,182.666,-119.801
1726037758.014966,-167.419,182.625,-119.797
1726037758.023499,-167.442,182.584,-119.791
1726037758.023499,-167.442,182.584,-119.791
1726037758.047045,-167.579,182.434,-119.785
1726037758.053396,-167.602,182.393,-119.778
1726037758.062413,-167.625,182.351,-119.771
1726037758.072223,-167.648,182.310,-119.766
1726037758.082364,-167.671,182.269,-119.761
1726037758.092239,-167.694,182.227,-119.756
1726037758.102157,-167.717,182.186,-119.751
1726037758.113750,-167.740,182.144,-119.745
1726037758.123897,-167.763,182.103,-119.739
1726037758.133937,-167.786,182.061,-119.733
1726037758.133937,-167.786,182.061,-119.733
1726037758.153665,-167.832,181.979,-119.724
1726037758.162223,-167.855,181.937,-119.719
1726037758.172435,-167.878,181.896,-119.714
1726037758.182380,-167.901,181.854,-119.710
1726037758.192386,-167.924,181.813,-119.705
1726037758.201882,-167.947,181.772,-119.700
1726037758.213942,-167.970,181.730,-119.696
1726037758.223943,-167.993,181.689,-119.693
1726037758.223943,-167.993,181.689,-119.693
1726037758.243932,-168.038,181.606,-119.688
1726037758.253744,-168.061,181.565,-119.684
1726037758.271879,-168.107,181.483,-119.682
1726037758.271879,-168.107,181.483,-119.682
1726037758.292247,-168.153,181.400,-119.682
1726037758.292247,-168.153,181.400,-119.682
1726037758.302474,-168.175,181.359,-119.682
1726037758.302474,-168.175,181.359,-119.682
1726037758.302474,-168.175,181.359,-119.682
1726037758.333856,-168.244,181.235,-119.689
1726037758.333856,-168.244,181.235,-119.689
1726037758.361741,-168.313,181.111,-119.700
1726037758.372292,-168.336,181.070,-119.705
1726037758.382144,-168.359,181.029,-119.710
1726037758.382144,-168.359,181.029,-119.710
1726037758.392259,-168.382,180.988,-119.715
1726037758.392259,-168.382,180.988,-119.715
1726037758.413280,-168.428,180.906,-119.725
1726037758.423846,-168.451,180.865,-119.728
1726037758.433680,-168.474,180.824,-119.733
1726037758.443464,-168.497,180.783,-119.736
1726037758.462303,-168.543,180.701,-119.741
1726037758.471764,-168.567,180.660,-119.742
1726037758.482233,-168.590,180.619,-119.743
1726037758.492327,-168.613,180.578,-119.742
1726037758.502074,-168.636,180.537,-119.743
1726037758.502074,-168.636,180.537,-119.743
1726037758.514396,-168.659,180.496,-119.740
1726037758.514396,-168.659,180.496,-119.740
1726037758.536764,-168.717,180.414,-119.734
1726037758.553805,-168.763,180.332,-119.724
1726037758.562106,-168.786,180.291,-119.719
1726037758.571948,-168.809,180.250,-119.712
1726037758.582350,-168.832,180.209,-119.709
1726037758.592118,-168.855,180.168,-119.701
1726037758.602372,-168.878,180.127,-119.696
1726037758.613463,-168.901,180.086,-119.689
1726037758.623473,-168.924,180.045,-119.683
1726037758.633662,-168.946,180.005,-119.678
1726037758.642725,-168.969,179.964,-119.672
1726037758.653449,-168.992,179.923,-119.668
1726037758.662480,-169.015,179.882,-119.662
1726037758.672388,-169.038,179.841,-119.659
1726037758.681732,-169.061,179.800,-119.656
1726037758.692438,-169.083,179.759,-119.653
1726037758.702153,-169.106,179.718,-119.653
1726037758.702153,-169.106,179.718,-119.653
1726037758.723503,-169.152,179.637,-119.651
1726037758.733425,-169.174,179.596,-119.651
1726037758.743598,-169.197,179.555,-119.650
1726037758.753757,-169.220,179.514,-119.652
1726037758.762345,-169.242,179.473,-119.653
1726037758.772201,-169.265,179.432,-119.652
1726037758.781941,-169.288,179.392,-119.654
1726037758.781941,-169.288,179.392,-119.654
1726037758.802426,-169.333,179.310,-119.654
1726037758.802426,-169.333,179.310,-119.654
1726037758.823809,-169.378,179.228,-119.653
1726037758.833237,-169.400,179.187,-119.653
1726037758.843214,-169.423,179.146,-119.651
1726037758.853781,-169.445,179.105,-119.650
1726037758.862192,-169.468,179.064,-119.647
1726037758.872501,-169.490,179.024,-119.643
1726037758.882321,-169.512,178.983,-119.641
1726037758.891941,-169.535,178.942,-119.638
1726037758.902261,-169.557,178.901,-119.635
1726037758.913871,-169.580,178.860,-119.631
1726037758.923810,-169.602,178.819,-119.627
1726037758.933641,-169.625,178.778,-119.622
1726037758.943439,-169.647,178.737,-119.617
1726037758.953719,-169.670,178.696,-119.612
1726037758.962421,-169.692,178.656,-119.605
1726037758.972288,-169.715,178.615,-119.601
1726037758.982387,-169.737,178.574,-119.597
1726037758.991767,-169.760,178.533,-119.590
1726037759.002409,-169.782,178.492,-119.585
1726037759.014956,-169.805,178.451,-119.580
1726037759.023556,-169.827,178.411,-119.575
1726037759.033837,-169.850,178.370,-119.572
1726037759.046353,-169.962,178.250,-119.570
1726037759.053946,-169.985,178.209,-119.566
1726037759.062373,-170.007,178.168,-119.559
1726037759.072392,-170.030,178.128,-119.557
1726037759.082241,-170.053,178.087,-119.552
1726037759.092482,-170.075,178.046,-119.546
1726037759.102144,-170.098,178.005,-119.542
1726037759.113777,-170.120,177.964,-119.536
1726037759.123932,-170.143,177.924,-119.531
1726037759.133751,-170.165,177.883,-119.526
1726037759.143946,-170.188,177.842,-119.521
1726037759.153415,-170.210,177.801,-119.516
1726037759.162368,-170.233,177.761,-119.510
1726037759.172350,-170.255,177.720,-119.505
1726037759.182417,-170.277,177.679,-119.501
1726037759.192401,-170.300,177.639,-119.497
1726037759.192401,-170.300,177.639,-119.497
1726037759.213986,-170.344,177.557,-119.489
1726037759.223754,-170.367,177.516,-119.484
1726037759.223754,-170.367,177.516,-119.484
1726037759.243798,-170.411,177.435,-119.476
1726037759.253575,-170.434,177.394,-119.473
1726037759.262201,-170.456,177.353,-119.470
1726037759.272408,-170.478,177.313,-119.466
1726037759.282372,-170.500,177.272,-119.464
1726037759.282372,-170.500,177.272,-119.464
1726037759.302228,-170.545,177.190,-119.457
1726037759.302228,-170.545,177.190,-119.457
1726037759.323937,-170.589,177.109,-119.448
1726037759.323937,-170.589,177.109,-119.448
1726037759.343925,-170.633,177.027,-119.443
1726037759.353762,-170.656,176.987,-119.439
1726037759.362016,-170.678,176.946,-119.434
1726037759.372398,-170.700,176.905,-119.431
1726037759.382186,-170.722,176.865,-119.426
1726037759.392380,-170.744,176.824,-119.422
1726037759.402212,-170.766,176.783,-119.418
1726037759.413413,-170.789,176.742,-119.416
1726037759.423525,-170.811,176.702,-119.413
1726037759.433717,-170.833,176.661,-119.412
1726037759.443554,-170.855,176.620,-119.410
1726037759.453762,-170.878,176.580,-119.410
1726037759.462058,-170.900,176.539,-119.410
1726037759.472165,-170.922,176.499,-119.412
1726037759.482336,-170.945,176.458,-119.416
1726037759.492243,-170.967,176.418,-119.420
1726037759.502356,-170.989,176.377,-119.425
1726037759.513757,-171.012,176.337,-119.430
1726037759.524991,-171.034,176.296,-119.435
1726037759.536757,-171.114,176.252,-119.440
1726037759.536757,-171.114,176.252,-119.440
1726037759.553806,-171.159,176.172,-119.456
1726037759.572158,-171.204,176.091,-119.468
1726037759.572158,-171.204,176.091,-119.468
1726037759.592331,-171.249,176.011,-119.481
1726037759.602209,-171.272,175.970,-119.488
1726037759.602209,-171.272,175.970,-119.488
1726037759.613753,-171.294,175.930,-119.493
1726037759.623372,-171.317,175.890,-119.497
1726037759.633865,-171.340,175.850,-119.501
1726037759.633865,-171.340,175.850,-119.501
1726037759.653560,-171.385,175.769,-119.507
1726037759.671804,-171.430,175.689,-119.510
1726037759.682518,-171.452,175.649,-119.513
1726037759.692180,-171.475,175.609,-119.514
1726037759.702400,-171.497,175.569,-119.516
1726037759.702400,-171.497,175.569,-119.516
1726037759.723370,-171.542,175.488,-119.517
1726037759.723370,-171.542,175.488,-119.517
1726037759.733775,-171.565,175.448,-119.518
1726037759.743770,-171.587,175.408,-119.519
1726037759.762199,-171.632,175.328,-119.522
1726037759.772367,-171.655,175.288,-119.527
1726037759.781850,-171.677,175.248,-119.529
1726037759.792355,-171.700,175.208,-119.534
1726037759.802270,-171.722,175.168,-119.539
1726037759.802270,-171.722,175.168,-119.539
1726037759.823722,-171.767,175.088,-119.551
1726037759.833176,-171.790,175.048,-119.559
1726037759.843958,-171.812,175.008,-119.568
1726037759.853587,-171.835,174.968,-119.574
1726037759.862419,-171.858,174.928,-119.583
1726037759.872260,-171.881,174.888,-119.591
1726037759.882058,-171.903,174.848,-119.600
1726037759.892241,-171.926,174.808,-119.611
1726037759.902454,-171.949,174.768,-119.620
1726037759.913712,-171.971,174.728,-119.631
1726037759.923520,-171.994,174.688,-119.639
1726037759.933413,-172.017,174.649,-119.647
1726037759.943549,-172.039,174.609,-119.655
1726037759.953729,-172.062,174.569,-119.663
1726037759.962251,-172.085,174.529,-119.671
1726037759.972381,-172.107,174.489,-119.677
1726037759.982350,-172.130,174.449,-119.684
1726037759.991838,-172.152,174.409,-119.690
1726037760.002499,-172.175,174.369,-119.694
1726037760.002499,-172.175,174.369,-119.694
1726037760.023792,-172.220,174.290,-119.704
1726037760.023792,-172.220,174.290,-119.704
1726037760.033518,-172.243,174.250,-119.709
1726037760.053758,-172.372,174.077,-119.722
1726037760.062356,-172.394,174.038,-119.726
1726037760.062356,-172.394,174.038,-119.726
1726037760.062356,-172.394,174.038,-119.726
1726037760.092037,-172.462,173.918,-119.739
1726037760.102234,-172.484,173.878,-119.743
1726037760.113919,-172.507,173.838,-119.747
1726037760.123754,-172.530,173.798,-119.753
1726037760.133916,-172.552,173.759,-119.758
1726037760.143394,-172.575,173.719,-119.764
1726037760.154039,-172.597,173.679,-119.769
1726037760.162436,-172.620,173.639,-119.774
1726037760.172428,-172.642,173.600,-119.783
1726037760.182397,-172.665,173.560,-119.789
1726037760.192404,-172.688,173.520,-119.798
1726037760.202057,-172.710,173.480,-119.803
1726037760.213777,-172.733,173.441,-119.811
1726037760.213777,-172.733,173.441,-119.811
1726037760.233761,-172.778,173.361,-119.828
1726037760.243919,-172.801,173.322,-119.839
1726037760.253559,-172.823,173.282,-119.848
1726037760.262200,-172.846,173.242,-119.857
1726037760.272394,-172.869,173.203,-119.868
1726037760.282224,-172.891,173.163,-119.876
1726037760.292383,-172.914,173.124,-119.888
1726037760.302227,-172.937,173.084,-119.898
1726037760.313581,-172.960,173.045,-119.910
1726037760.323730,-172.982,173.005,-119.922
1726037760.333925,-173.005,172.966,-119.930
1726037760.343899,-173.028,172.926,-119.941
1726037760.343899,-173.028,172.926,-119.941
1726037760.343899,-173.028,172.926,-119.941
1726037760.372229,-173.096,172.808,-119.969
1726037760.382331,-173.119,172.769,-119.977
1726037760.392512,-173.142,172.729,-119.987
1726037760.392512,-173.142,172.729,-119.987
1726037760.392512,-173.142,172.729,-119.987
1726037760.392512,-173.142,172.729,-119.987
1726037760.433829,-173.233,172.572,-120.017
1726037760.443667,-173.256,172.533,-120.025
1726037760.443667,-173.256,172.533,-120.025
1726037760.461712,-173.302,172.454,-120.039
1726037760.472271,-173.325,172.415,-120.044
1726037760.482071,-173.347,172.376,-120.049
1726037760.492215,-173.370,172.337,-120.055
1726037760.502083,-173.393,172.298,-120.061
1726037760.514061,-173.416,172.258,-120.067
1726037760.514061,-173.416,172.258,-120.067
1726037760.536572,-173.474,172.180,-120.077
1726037760.543821,-173.497,172.141,-120.082
1726037760.553651,-173.520,172.101,-120.089
1726037760.561895,-173.543,172.062,-120.096
1726037760.572079,-173.566,172.023,-120.103
1726037760.582245,-173.589,171.984,-120.112
1726037760.592080,-173.612,171.945,-120.119
1726037760.602343,-173.634,171.905,-120.129
1726037760.613478,-173.657,171.866,-120.138
1726037760.613478,-173.657,171.866,-120.138
1726037760.633844,-173.703,171.788,-120.155
1726037760.643581,-173.726,171.749,-120.163
1726037760.653937,-173.748,171.709,-120.174
1726037760.662110,-173.771,171.670,-120.183
1726037760.671954,-173.794,171.631,-120.189
1726037760.682189,-173.817,171.592,-120.197
1726037760.692412,-173.839,171.552,-120.202
1726037760.702448,-173.862,171.513,-120.207
1726037760.713665,-173.884,171.474,-120.212
1726037760.723478,-173.907,171.434,-120.216
1726037760.733677,-173.929,171.395,-120.219
1726037760.743929,-173.952,171.356,-120.219
1726037760.753688,-173.974,171.316,-120.219
1726037760.762371,-173.996,171.277,-120.219
1726037760.771804,-174.019,171.238,-120.215
1726037760.782347,-174.041,171.198,-120.215
1726037760.792432,-174.063,171.159,-120.211
1726037760.802131,-174.085,171.119,-120.209
1726037760.813914,-174.108,171.080,-120.206
1726037760.823287,-174.130,171.041,-120.202
1726037760.833934,-174.152,171.001,-120.197
1726037760.843666,-174.174,170.962,-120.193
1726037760.853923,-174.197,170.922,-120.192
1726037760.862221,-174.219,170.883,-120.188
1726037760.872460,-174.241,170.844,-120.185
1726037760.882053,-174.263,170.804,-120.184
1726037760.892170,-174.285,170.765,-120.181
1726037760.902724,-174.308,170.726,-120.180
1726037760.913753,-174.330,170.686,-120.178
1726037760.923919,-174.352,170.647,-120.178
1726037760.933279,-174.374,170.608,-120.179
1726037760.933279,-174.374,170.608,-120.179
1726037760.953731,-174.419,170.529,-120.181
1726037760.962342,-174.441,170.490,-120.182
1726037760.981736,-174.486,170.412,-120.186
1726037760.981736,-174.486,170.412,-120.186
1726037760.992339,-174.509,170.373,-120.188
1726037761.002282,-174.531,170.334,-120.190
1726037761.015087,-174.553,170.294,-120.192
1726037761.023702,-174.576,170.255,-120.194
1726037761.033572,-174.598,170.216,-120.193
1726037761.046788,-174.703,170.075,-120.199
1726037761.054018,-174.725,170.036,-120.200
1726037761.072263,-174.770,169.958,-120.207
1726037761.072263,-174.770,169.958,-120.207
1726037761.091787,-174.815,169.880,-120.212
1726037761.091787,-174.815,169.880,-120.212
1726037761.102443,-174.837,169.841,-120.216
1726037761.113521,-174.860,169.802,-120.221
1726037761.123698,-174.882,169.763,-120.227
1726037761.133740,-174.905,169.724,-120.232
1726037761.143137,-174.928,169.685,-120.241
1726037761.162521,-174.973,169.608,-120.256
1726037761.172392,-174.996,169.569,-120.265
1726037761.182206,-175.018,169.530,-120.272
1726037761.192057,-175.041,169.491,-120.282
1726037761.202188,-175.064,169.453,-120.292
1726037761.202188,-175.064,169.453,-120.292
1726037761.202188,-175.064,169.453,-120.292
1726037761.233587,-175.132,169.336,-120.322
1726037761.243562,-175.155,169.298,-120.332
1726037761.243562,-175.155,169.298,-120.332
1726037761.262372,-175.200,169.220,-120.350
1726037761.272248,-175.223,169.182,-120.361
1726037761.282433,-175.245,169.143,-120.370
1726037761.292408,-175.268,169.104,-120.379
1726037761.292408,-175.268,169.104,-120.379
1726037761.313738,-175.313,169.027,-120.396
1726037761.323569,-175.336,168.988,-120.404
1726037761.333692,-175.359,168.949,-120.411
1726037761.343633,-175.381,168.911,-120.419
1726037761.353468,-175.404,168.872,-120.426
1726037761.362224,-175.426,168.833,-120.434
1726037761.372354,-175.449,168.794,-120.438
1726037761.382181,-175.472,168.756,-120.446
1726037761.392326,-175.494,168.717,-120.450
1726037761.402044,-175.517,168.678,-120.457
1726037761.413623,-175.539,168.640,-120.462
1726037761.423898,-175.562,168.601,-120.465
1726037761.433750,-175.584,168.562,-120.473
1726037761.443919,-175.607,168.524,-120.476
1726037761.453272,-175.629,168.485,-120.480
1726037761.462610,-175.652,168.446,-120.483
1726037761.472262,-175.674,168.408,-120.487
1726037761.482337,-175.696,168.369,-120.491
1726037761.493030,-175.719,168.330,-120.495
1726037761.501998,-175.741,168.292,-120.498
1726037761.514417,-175.764,168.253,-120.502
1726037761.524812,-175.786,168.214,-120.504
1726037761.524812,-175.786,168.214,-120.504
1726037761.543708,-175.862,168.141,-120.508
1726037761.553829,-175.884,168.102,-120.512
1726037761.553829,-175.884,168.102,-120.512
1726037761.572407,-175.929,168.025,-120.519
1726037761.582310,-175.952,167.986,-120.523
1726037761.592182,-175.975,167.948,-120.525
1726037761.602453,-175.997,167.909,-120.529
1726037761.613235,-176.020,167.871,-120.532
1726037761.623844,-176.042,167.832,-120.536
1726037761.623844,-176.042,167.832,-120.536
1726037761.643720,-176.087,167.755,-120.544
1726037761.653543,-176.110,167.717,-120.551
1726037761.653543,-176.110,167.717,-120.551
1726037761.672425,-176.155,167.639,-120.559
1726037761.682192,-176.178,167.601,-120.566
1726037761.692417,-176.200,167.562,-120.569
1726037761.692417,-176.200,167.562,-120.569
1726037761.713379,-176.245,167.485,-120.579
1726037761.723590,-176.268,167.447,-120.582
1726037761.733736,-176.290,167.408,-120.587
1726037761.743753,-176.313,167.370,-120.589
1726037761.753816,-176.335,167.332,-120.592
1726037761.762511,-176.358,167.293,-120.594
1726037761.772440,-176.380,167.255,-120.595
1726037761.782396,-176.403,167.216,-120.598
1726037761.792184,-176.425,167.178,-120.599
1726037761.802433,-176.448,167.139,-120.600
1726037761.813581,-176.470,167.101,-120.600
1726037761.823357,-176.492,167.063,-120.600
1726037761.833754,-176.515,167.024,-120.600
1726037761.843749,-176.537,166.986,-120.599
1726037761.843749,-176.537,166.986,-120.599
1726037761.862748,-176.582,166.909,-120.598
1726037761.862748,-176.582,166.909,-120.598
1726037761.882167,-176.627,166.832,-120.596
1726037761.892350,-176.649,166.794,-120.594
1726037761.902250,-176.672,166.756,-120.596
1726037761.913794,-176.694,166.717,-120.597
1726037761.923206,-176.716,166.679,-120.593
1726037761.933785,-176.739,166.641,-120.595
1726037761.943923,-176.761,166.602,-120.593
1726037761.953686,-176.784,166.564,-120.595
1726037761.953686,-176.784,166.564,-120.595
1726037761.972271,-176.828,166.488,-120.592
1726037761.982059,-176.851,166.449,-120.594
1726037761.992257,-176.873,166.411,-120.591
1726037762.002441,-176.895,166.373,-120.588
1726037762.014941,-176.917,166.334,-120.585
1726037762.023669,-176.939,166.296,-120.580
1726037762.033357,-176.961,166.257,-120.574
1726037762.046608,-177.059,166.105,-120.568
1726037762.053950,-177.081,166.066,-120.562
1726037762.062421,-177.103,166.028,-120.555
1726037762.072420,-177.125,165.989,-120.544
1726037762.081895,-177.147,165.950,-120.537
1726037762.092343,-177.169,165.912,-120.528
1726037762.102262,-177.191,165.873,-120.518
1726037762.113971,-177.213,165.835,-120.510
1726037762.123933,-177.235,165.796,-120.499
1726037762.133397,-177.258,165.758,-120.492
1726037762.143923,-177.280,165.719,-120.481
1726037762.153762,-177.302,165.680,-120.471
1726037762.162333,-177.324,165.642,-120.463
1726037762.172203,-177.346,165.603,-120.453
1726037762.182340,-177.368,165.564,-120.445
1726037762.192142,-177.389,165.526,-120.433
1726037762.202425,-177.411,165.487,-120.424
1726037762.213911,-177.433,165.448,-120.415
1726037762.223738,-177.455,165.410,-120.405
1726037762.233928,-177.477,165.371,-120.396
1726037762.243396,-177.499,165.333,-120.387
1726037762.243396,-177.499,165.333,-120.387
1726037762.262732,-177.543,165.256,-120.370
1726037762.272445,-177.565,165.217,-120.365
1726037762.282404,-177.587,165.179,-120.360
1726037762.291864,-177.608,165.141,-120.352
1726037762.302373,-177.630,165.102,-120.348
1726037762.313745,-177.652,165.064,-120.343
1726037762.323936,-177.674,165.025,-120.335
1726037762.333756,-177.696,164.987,-120.331
1726037762.343593,-177.718,164.948,-120.323
1726037762.353773,-177.739,164.910,-120.316
1726037762.362612,-177.761,164.871,-120.309
1726037762.372435,-177.783,164.833,-120.302
1726037762.382200,-177.804,164.795,-120.293
1726037762.392308,-177.826,164.756,-120.282
1726037762.401853,-177.847,164.718,-120.270
1726037762.413901,-177.869,164.679,-120.260
1726037762.423783,-177.891,164.640,-120.248
1726037762.423783,-177.891,164.640,-120.248
1726037762.443192,-177.934,164.563,-120.224
1726037762.453601,-177.955,164.525,-120.211
1726037762.463692,-177.977,164.486,-120.198
1726037762.472196,-177.998,164.448,-120.182
1726037762.482358,-178.019,164.409,-120.166
1726037762.502002,-178.062,164.331,-120.137
1726037762.502002,-178.062,164.331,-120.137
1726037762.502002,-178.062,164.331,-120.137
1726037762.525098,-178.105,164.254,-120.109
1726037762.536565,-178.146,164.216,-120.092
1726037762.536565,-178.146,164.216,-120.092
1726037762.553659,-178.189,164.139,-120.063
1726037762.562170,-178.210,164.100,-120.050
1726037762.582152,-178.253,164.023,-120.022
1726037762.582152,-178.253,164.023,-120.022
1726037762.601765,-178.295,163.945,-119.998
1726037762.601765,-178.295,163.945,-119.998
1726037762.601765,-178.295,163.945,-119.998
1726037762.623660,-178.338,163.868,-119.978
1726037762.633820,-178.359,163.829,-119.967
1726037762.643800,-178.380,163.791,-119.958
1726037762.662542,-178.423,163.714,-119.938
1726037762.672125,-178.444,163.675,-119.930
1726037762.682350,-178.465,163.636,-119.919
1726037762.692148,-178.486,163.598,-119.910
1726037762.702236,-178.507,163.559,-119.901
1726037762.702236,-178.507,163.559,-119.901
1726037762.713308,-178.529,163.521,-119.893
1726037762.723965,-178.550,163.482,-119.884
1726037762.733919,-178.571,163.444,-119.875
1726037762.733919,-178.571,163.444,-119.875
1726037762.761840,-178.634,163.328,-119.848
1726037762.772394,-178.655,163.290,-119.839
1726037762.782066,-178.676,163.252,-119.830
1726037762.792392,-178.698,163.213,-119.822
1726037762.802057,-178.719,163.175,-119.814
